签单日期,销售合同号,客户,物料名称,规格型号,物料编码,"销售
单位","销售
数量",单价,价税合计,价税合计（本位币）,销售员,备注
2024/9/24,XR43W2409028,福建圣农食品有限公司,截止阀,,01270228,,,#DIV/0!,3120,,张孝闽,
2024/9/24,XR43W2409028,福建圣农食品有限公司,截止阀,,01270643,,,#DIV/0!,3120,,张孝闽,
2024/9/24,XR43W2409028,福建圣农食品有限公司,截止阀,,01270229,,,#DIV/0!,5400,,张孝闽,
2024/9/27,XR43M2409095,江西圣农食品有限公司,制冷剂,,14020053,,,#DIV/0!,2340,,张孝闽,
2024/9/29,XR43M2409096,福建圣农食品（浦城）有限公司,SRMTEC冷冻油,,600677,,,#DIV/0!,28704,,张孝闽,
2024/10/9,XR43M2409097,福建圣农食品有限公司,叠片挠性联轴器,,02080021,,,#DIV/0!,3895.6,,张孝闽,
2024/10/9,XR43M2410098,福建圣农食品有限公司,SRMTEC冷冻油,,971149,,,#DIV/0!,3750,,张孝闽,
2024/10/10,XR43M2410099,江西圣农食品有限公司,SRMTEC冷冻油,,971148,,,#DIV/0!,,,张孝闽,
2024/10/10,XR43M2410099,江西圣农食品有限公司,SRMTEC冷冻油,,971148,,,#DIV/0!,236,,张孝闽,
2024/10/12,XR43M2410101,江西圣农食品有限公司,SRMTEC冷冻油,,600804,,,#DIV/0!,22600,,张孝闽,
2024/10/12,XR43M2410101,江西圣农食品有限公司,油过滤器滤芯,,01160080,,,#DIV/0!,2400,,张孝闽,
2024/10/12,XR43M2410101,江西圣农食品有限公司,容量位移传感器,,680507,,,#DIV/0!,6195.3,,张孝闽,
2024/10/12,XR43M2410102,福建圣农食品有限公司,止推轴承 250，2520低段用 (MYCOM配件),,01020704,,,#DIV/0!,10892,,张孝闽,
2024/10/12,XR43M2410102,福建圣农食品有限公司,特氟龙环200，2520机型通用(MYCOM配件),,01020726,,,#DIV/0!,850,,张孝闽,
2024/10/12,XR43M2410102,福建圣农食品有限公司,主轴承 250，2520低段用 (MYCOM配件),,01020697,,,#DIV/0!,15460,,张孝闽,
2024/10/12,XR43M2410102,福建圣农食品有限公司,止推轴 200，2016低段用，2520高段用 (MYCOM配件),,01020705,,,#DIV/0!,12544,,张孝闽,
2024/10/12,XR43M2410102,福建圣农食品有限公司,侧轴承 250，2520低段用(MYCOM配件),,01020698,,,#DIV/0!,23104,,张孝闽,
2024/10/14,XR43M2410103,江苏晟骁电气自动化有限公司,冰柜把手,,02220010,,,#DIV/0!,600,,张孝闽,
2024/10/17,XR43M2410104,福建圣农发展（浦城）有限公司,模拟量扩展模块,,03010242,,,#DIV/0!,10500,,张孝闽,
2024/10/17,XR43M2410105,福建圣农发展股份有限公司,模拟量扩展模块,,03010205,,,#DIV/0!,600,,张孝闽,
2024/10/18,XR43M2410106,福建圣农食品有限公司,SRMTEC冷冻油,,600677,,,#DIV/0!,19136,,张孝闽,
2024/10/21,XR43M2410107,福建圣农发展股份有限公司,氨泵（帝国）,,02030173,,,#DIV/0!,8500,,张孝闽,
2024/10/22,XR43W2410030,福建圣农食品有限公司,电机组件,,583765,,,#DIV/0!,5566,,张孝闽,
2024/10/22,XR43W2410030,福建圣农食品有限公司,SRMTEC冷冻油,,971038,,,#DIV/0!,16640,,张孝闽,
2024/10/22,XR43W2410030,福建圣农食品有限公司,干燥滤芯,,01160036,,,#DIV/0!,900,,张孝闽,
2024/10/22,XR43W2410030,福建圣农食品有限公司,托盘,,587009,,,#DIV/0!,126,,张孝闽,
2024/10/22,XR43W2410030,福建圣农食品有限公司,包装箱,,587008,,,#DIV/0!,212,,张孝闽,
2024/10/22,XR43W2410030,福建圣农食品有限公司,吸气过滤器,,502926,,,#DIV/0!,413,,张孝闽,
2024/10/22,XR43W2410030,福建圣农食品有限公司,接线板,,502946,,,#DIV/0!,481,,张孝闽,
2024/10/22,XR43W2410030,福建圣农食品有限公司,轴承组件,,303585,,,#DIV/0!,2016,,张孝闽,
2024/10/22,XR43W2410030,福建圣农食品有限公司,密封垫组,,303180SW,,,#DIV/0!,646,,张孝闽,
2024/10/22,XR43M2410109,福建圣农食品（浦城）有限公司,SRMTEC冷冻油,,600677,,,#DIV/0!,28704,,张孝闽,
2024/10/22,XR43M2410110,福建圣农食品有限公司,油过滤器滤芯,,01160080,,,#DIV/0!,2400,,张孝闽,
2024/10/24,XR43M2410100,福建圣农发展股份有限公司,可编程控制器,,0119032196,,,#DIV/0!,3700,,张孝闽,
2024/10/24,XR43M2410108,福建圣农发展股份有限公司,碳钢九齿传动链轮,,0119032197,,,#DIV/0!,4600,,张孝闽,
2024/10/25,XR43W2410032,圣农食品（政和）有限公司,温度传感器,,01200001,,,#DIV/0!,850,,张孝闽,
2024/10/25,XR43W2410032,圣农食品（政和）有限公司,电缆线,,03240852,,,#DIV/0!,500,,张孝闽,
2024/10/25,XR43W2410032,圣农食品（政和）有限公司,截止阀,,01260053,,,#DIV/0!,150,,张孝闽,
2024/10/25,XR43W2410032,圣农食品（政和）有限公司,平口单螺口管箍,,06220111,,,#DIV/0!,283,,张孝闽,
2024/10/25,XR43W2410031,福建圣农食品（浦城）有限公司,温度传感器,,01200001,,,#DIV/0!,850,,张孝闽,
2024/10/25,XR43W2410031,福建圣农食品（浦城）有限公司,电缆线,,03240852,,,#DIV/0!,500,,张孝闽,
2024/10/25,XR43W2410031,福建圣农食品（浦城）有限公司,截止阀,,01260053,,,#DIV/0!,150,,张孝闽,
2024/10/25,XR43W2410031,福建圣农食品（浦城）有限公司,平口单螺口管箍,,06220111,,,#DIV/0!,283,,张孝闽,
2024/10/25,XR43M2410111,福建圣农食品有限公司,库板自喷漆,,0114010021,,,#DIV/0!,3024,,张孝闽,
2024/10/31,XR43M2410112,福建圣农食品有限公司,制冷剂,,14020053,,,#DIV/0!,2250,,张孝闽,
2024/10/31,XR43M2410113,福建圣农食品有限公司,制冷剂,,14020081,,,#DIV/0!,4800,,张孝闽,
2024/11/7,XR43M2411115,福建圣农食品有限公司,油过滤器滤芯,,01160081,,,#DIV/0!,2400,,张孝闽,
2024/11/8,XR43M2411117,江西圣农食品有限公司,制冷剂,,14020053,,,#DIV/0!,2250,,张孝闽,
2024/11/8,XR43M2411118,福建圣农食品（浦城）有限公司,制冷剂,,14020081,,,#DIV/0!,9600,,张孝闽,
2024/11/8,XR43M2411119,福建圣农食品有限公司,油过滤器滤芯,,01160080,,,#DIV/0!,4000,,张孝闽,
2024/11/8,XR43M2411116,福建圣农食品有限公司,制冷剂,,14020019,,,#DIV/0!,5000,,张孝闽,
2024/11/12,XR43W2403008-2,圣农食品（政和）有限公司,胶水,,01410058,,,#DIV/0!,500,,张孝闽,
2024/11/12,XR43W2403008-2,圣农食品（政和）有限公司,保温板,,19062878,,,#DIV/0!,,,张孝闽,
2024/11/12,XR43W2403008-2,圣农食品（政和）有限公司,铝箔玻纤布胶带,,01410445,,,#DIV/0!,300,,张孝闽,
2024/11/12,XR43W2403008-2,圣农食品（政和）有限公司,保温板,,19062878,,,#DIV/0!,1500,,张孝闽,
2024/11/12,XR43W2403008-2,圣农食品（政和）有限公司,保温板,,01410342,,,#DIV/0!,1500,,张孝闽,
2024/11/13,XR43M2411121,福建圣农食品有限公司,电机组件,,582970,,,#DIV/0!,4500,,张孝闽,
2024/11/13,XR43M2411121,福建圣农食品有限公司,叠片挠性联轴器,,02080021,,,#DIV/0!,3895.6,,张孝闽,
2024/11/13,XR43M2411121,福建圣农食品有限公司,垫片组件,,305165,,,#DIV/0!,350,,张孝闽,
2024/11/13,XR43M2411120,福建圣农食品有限公司,油压差开关,,760490,,,#DIV/0!,3800,,张孝闽,
2024/11/13,XR43M2411120,福建圣农食品有限公司,油过滤器,,01150036,,,#DIV/0!,700,,张孝闽,
2024/11/14,XR43M2411122,福建圣农发展股份有限公司,模拟量扩展模块,,03010194,,,#DIV/0!,2318.08,,张孝闽,
2024/11/14,XR43M2411122,福建圣农发展股份有限公司,模拟量扩展模块,,03010195,,,#DIV/0!,2457.28,,张孝闽,
2024/11/14,XR43M2411122,福建圣农发展股份有限公司,接口模块扩展,,03010197,,,#DIV/0!,294,,张孝闽,
2024/11/14,XR43M2411122,福建圣农发展股份有限公司,可编程控制器,,0119032196,,,#DIV/0!,5000,,张孝闽,
2024/11/15,XR43M2411123,圣农食品（政和）有限公司,油过滤器滤芯,,01160080,,,#DIV/0!,4000,,张孝闽,
2024/11/15,XR43M2411123,圣农食品（政和）有限公司,油过滤器滤芯,,01160081,,,#DIV/0!,8000,,张孝闽,
2024/11/15,XR43W2411034,福建圣农食品有限公司,电机维修配件,,0119032251,,,#DIV/0!,14500,,张孝闽,
2024/11/22,XR43M2411124,江西圣农食品有限公司,氨泵（帝国）,,02030174,,,#DIV/0!,8500,,张孝闽,
2024/11/29,XR43M2411125,福建圣农食品有限公司,库板漆,,0114010018,,,#DIV/0!,1920,,张孝闽,
2024/12/9,XR43M2412126,圣农食品（政和）有限公司,冰柜把手,,02220010,,,#DIV/0!,1500,,张孝闽,
2024/12/10,XR43W2411036,江西圣农食品有限公司,落地式冷风机,,3022034609,,,#DIV/0!,116170,,张孝闽,无
2024/12/17,XR43M2412127,江西圣农食品有限公司,联轴器,,02080126,,,#DIV/0!,2426,,张孝闽,
2024/12/18,XR43M2412129,福建圣农食品有限公司,油过滤器滤芯,,01160080,,,#DIV/0!,4000,,张孝闽,
2024/12/18,XR43M2412128,福建圣农食品有限公司,油过滤器滤芯,,01160080,,,#DIV/0!,4000,,张孝闽,
2024/12/24,XR43M2412131,福建圣农食品有限公司,制冷剂,,14020081,,,#DIV/0!,14400,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,O形圈,,692032,,,#DIV/0!,61.2,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,喷油嘴,,210036,,,#DIV/0!,504.9,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,喷油嘴,,210035,,,#DIV/0!,504.9,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,内六角圆柱头螺钉,,615116,,,#DIV/0!,10.2,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,法兰盖 DN125,,210241,,,#DIV/0!,520,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,内六角圆柱头螺钉,,615015,,,#DIV/0!,10.16,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,经济器盖板,,210255,,,#DIV/0!,183.6,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,内六角圆柱头螺钉,,615116,,,#DIV/0!,10.2,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,法兰盖 DN150,,210202,,,#DIV/0!,736,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,60°密封管螺纹内六角螺塞 NPT1/8",,615011,,,#DIV/0!,45.9,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,60°密封管螺纹内六角螺塞 NPT1/2",,615055,,,#DIV/0!,35.7,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,60°密封管螺纹内六角螺塞,,615018,,,#DIV/0!,95.63,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,密封垫,,290022,,,#DIV/0!,30.6,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,密封垫,,290014,,,#DIV/0!,61.2,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,密封垫,,290010,,,#DIV/0!,84.15,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,O形圈,,692081,,,#DIV/0!,44.63,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,密封垫圈,,692016,,,#DIV/0!,17.85,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,活塞导向环,,692050,,,#DIV/0!,71.4,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,杆密封环,,692019,,,#DIV/0!,385.05,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,双三角密封环,,692046,,,#DIV/0!,2218.5,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,活塞导向环,,692042,,,#DIV/0!,303.45,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,旋转格莱圈,,692435,,,#DIV/0!,267.75,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,圆柱滚子轴承,,615049,,,#DIV/0!,4329.9,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,角接触球轴承,,615048,,,#DIV/0!,8820.45,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,圆柱滚子轴承,,615047,,,#DIV/0!,8139.6,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,骨架油封,,692034SK,,,#DIV/0!,170,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,轴封,,600501EB,,,#DIV/0!,19683.45,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,O形圈,,692565,,,#DIV/0!,2.55,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,O形圈,,692770,,,#DIV/0!,6.8,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,O形圈,,692768,,,#DIV/0!,6.8,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,O形圈,,692049,,,#DIV/0!,8.93,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,O形圈,,692048,,,#DIV/0!,17.85,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,O形圈,,692047,,,#DIV/0!,6.38,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,O形圈,,692045,,,#DIV/0!,21.68,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,O形圈,,692044,,,#DIV/0!,6.38,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,O形圈,,691238,,,#DIV/0!,3.83,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,O形圈,,692041,,,#DIV/0!,40.8,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,O形圈,,692040,,,#DIV/0!,12.75,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,O形圈,,692039,,,#DIV/0!,40.8,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,O形圈,,692038,,,#DIV/0!,10.2,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,O形圈,,692037,,,#DIV/0!,1.28,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,O形圈,,692036,,,#DIV/0!,150.45,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,O形圈,,692035,,,#DIV/0!,232.05,,张孝闽,
2024/12/24,XR43W2412038,福建圣农发展股份有限公司,O形圈,,692033,,,#DIV/0!,5.1,,张孝闽,
2024/12/24,XR43M2412130,福建圣农发展（浦城）有限公司,油过滤器滤芯,,01160080,,,#DIV/0!,16000,,张孝闽,
2024/12/27,XR43M2412132,福建圣农发展（浦城）有限公司,轴封,,600501EB,,,#DIV/0!,26800,,张孝闽,
审核日期,销售合同号,客户,物料名称,规格型号,物料编码,"销售
单位","销售
数量",#VALUE!,价税合计,价税合计（本位币）,销售员,"台数计算
辅助列"
2025/1/7,XR43M2501002,福建圣农食品（浦城）有限公司,制冷剂,R410A,14000017,千克,40,60,"2,400.00",2400,张孝闽,
2025/1/7,XR43M2501003,福建圣农发展股份有限公司,模拟量扩展模块,TM3TI4(可用TM3TI4G替换),03010242,件,3,1100,"3,300.00",3300,张孝闽,
2025/1/7,XR43M2501003,福建圣农发展股份有限公司,触摸屏,HMIGXU3512,03020594,件,1,3700,"3,700.00",3700,张孝闽,
2025/1/7,XR43M2501004,福建圣农食品有限公司,叠片挠性联轴器,TD6-210-00C12，详见图纸,02080021,个,1,3600,"3,600.00",3600,张孝闽,
2025/1/7,XR43M2501001,福建圣农食品有限公司,主轴承 200，2016低段用，2520高段用(MYCOM配件),CS0279-200,01020699,个,2,4215,"8,430.00",8430,张孝闽,
2025/1/7,XR43M2501001,福建圣农食品有限公司,平衡活塞套 200S／LDH,CS03300-200H,0119031505,件,1,1133,"1,133.00",1133,张孝闽,
2025/1/7,XR43M2501001,福建圣农食品有限公司,垫片组 200VS／LD,CS7119-EVD,0119031508,套,1,1450,"1,450.00",1450,张孝闽,
2025/1/7,XR43M2501001,福建圣农食品有限公司,平衡活塞 200S／LDH,CS03000-200H,0119031519,件,1,1950,"1,950.00",1950,张孝闽,
2025/1/7,XR43M2501001,福建圣农食品有限公司,止推调整垫片 200SL 0．03,CS70100-25005,0119031518,件,4,77.5,310.00,310,张孝闽,
2025/1/7,XR43M2501001,福建圣农食品有限公司,止推轴 200，2016低段用，2520高段用 (MYCOM配件),CS03800-200P,01020705,个,2,6272,"12,544.00",12544,张孝闽,
2025/1/7,XR43M2501001,福建圣农食品有限公司,侧轴承 200，2016低段用，2520高段用 (MYCOM配件),CS0289-200,01020700,个,2,3577,"7,154.00",7154,张孝闽,
2025/1/8,XR43W2412037,江西圣农食品有限公司,备品备件,/,3400009159,台,1,12000,"12,000.00",12000,张孝闽,
2025/1/21,XR43M2501005,福建圣农发展股份有限公司,制冷剂,R507A,14020081,千克,300,52,"15,600.00",15600,张孝闽,
2025/1/23,XR43M2501006,福建圣农发展股份有限公司,容量位移传感器,280,680502,个,1,4998,"4,998.00",4998,张孝闽,
2025/1/23,XR43M2501006,福建圣农发展股份有限公司,容量位移传感器,205,680505,个,1,5100,"5,100.00",5100,张孝闽,
2025/1/23,XR43M2501007,福建圣农发展（浦城）有限公司,O形圈,75.79*3.53,692768,件,2,8.07,16.14,16.14,张孝闽,
2025/1/23,XR43M2501007,福建圣农发展（浦城）有限公司,骨架油封,100*120*12 HMS5 RG,692034SK,个,2,199.88,399.76,399.76,张孝闽,
2025/1/23,XR43M2501007,福建圣农发展（浦城）有限公司,O形圈,94.84*3.53,692770,件,2,7.83,15.66,15.66,张孝闽,
2025/1/23,XR43M2501007,福建圣农发展（浦城）有限公司,轴封,LY-0125046,600501EB,件,2,23157,"46,314.00",46314,张孝闽,
2025/1/23,XR43M2501007,福建圣农发展（浦城）有限公司,O形圈,75.87*2.62,692033,个,2,6,12.00,12,张孝闽,
2025/1/23,XR43M2501007,福建圣农发展（浦城）有限公司,O形圈,134.4*3.1,692032,个,4,24,96.00,96,张孝闽,
2025/2/7,XR43W2502001,福建圣农发展股份有限公司,M转子,,210132,个,1,30302.5,"30,302.50",30302.5,张孝闽,
2025/2/7,XR43W2502001,福建圣农发展股份有限公司,O形圈,468.76*6.98,692119,件,1,45.9,45.90,45.9,张孝闽,
2025/2/7,XR43W2502001,福建圣农发展股份有限公司,密封垫,273*312*1.5,290015,件,2,36.34,72.68,72.68,张孝闽,
2025/2/7,XR43W2502001,福建圣农发展股份有限公司,密封垫,260*312*1.5,290019,个,2,45.265,90.53,90.53,张孝闽,
2025/2/7,XR43W2502001,福建圣农发展股份有限公司,密封垫,77*109*1.5,290013,件,2,40.375,80.75,80.75,张孝闽,
2025/2/7,XR43W2502001,福建圣农发展股份有限公司,O形圈,11.5*1.5,692038,个,1,10.2,10.20,10.2,张孝闽,
2025/2/7,XR43W2502001,福建圣农发展股份有限公司,双三角密封环,PDD301600,692046,个,2,1109.25,"2,218.50",2218.5,张孝闽,
2025/2/7,XR43W2502001,福建圣农发展股份有限公司,O形圈,148.59*5.33,692045,个,2,10.84,21.68,21.68,张孝闽,
2025/2/7,XR43W2502001,福建圣农发展股份有限公司,O形圈,126.59*3.53,692048,个,1,17.85,17.85,17.85,张孝闽,
2025/2/7,XR43W2502001,福建圣农发展股份有限公司,O形圈,109.4*3.1,692067,个,1,21.68,21.68,21.68,张孝闽,
2025/2/7,XR43W2502001,福建圣农发展股份有限公司,O形圈,319.3*5.7,692036,个,1,150.45,150.45,150.45,张孝闽,
2025/2/7,XR43W2502001,福建圣农发展股份有限公司,O形圈,94.5*2,692039,个,6,1.488333333,8.93,8.93,张孝闽,
2025/2/7,XR43W2502001,福建圣农发展股份有限公司,O形圈,44.04*3.53,692047,个,3,6.376666667,19.13,19.13,张孝闽,
2025/2/7,XR43W2502001,福建圣农发展股份有限公司,O形圈,35*3,692044,个,2,3.19,6.38,6.38,张孝闽,
2025/2/7,XR43W2502001,福建圣农发展股份有限公司,O形圈,32*3,692109,件,1,5.1,5.10,5.1,张孝闽,
2025/2/7,XR43W2502001,福建圣农发展股份有限公司,O形圈,12.37*2.62,692037,个,2,0.64,1.28,1.28,张孝闽,
2025/2/7,XR43W2502001,福建圣农发展股份有限公司,O形圈,154.3*3.1,692041,个,3,6.8,20.40,20.4,张孝闽,
2025/2/7,XR43W2502001,福建圣农发展股份有限公司,内六角圆柱头螺钉,M16*50,615009,个,2,3.34,6.68,6.68,张孝闽,
2025/2/7,XR43W2502001,福建圣农发展股份有限公司,内六角圆柱头螺钉,M10*30,615006,个,4,0.5175,2.07,2.07,张孝闽,
2025/2/7,XR43W2502001,福建圣农发展股份有限公司,圆柱滚子轴承,NU2216 ECML 80*140*33,615049,个,2,1082.475,"2,164.95",2164.95,张孝闽,
2025/2/7,XR43W2502001,福建圣农发展股份有限公司,角接触球轴承,7314 BECBM 70*150*35,615048,个,6,245.0133333,"1,470.08",1470.08,张孝闽,
2025/2/7,XR43W2502001,福建圣农发展股份有限公司,圆柱滚子轴承,NU2314 ECML 70*150*51,615047,个,2,2034.9,"4,069.80",4069.8,张孝闽,
2025/2/7,XR43W2502001,福建圣农发展股份有限公司,内螺纹圆柱销,10m6*20-A,615028,个,2,2.83,5.66,5.66,张孝闽,
2025/2/7,XR43W2502001,福建圣农发展股份有限公司,内六角圆柱头螺钉,M12*30,615027,个,5,0.5,2.50,2.5,张孝闽,
2025/2/7,XR43W2502001,福建圣农发展股份有限公司,滑阀导向块,,230036,个,1,2234.34,"2,234.34",2234.34,张孝闽,
2025/2/7,XR43W2502001,福建圣农发展股份有限公司,转子壳体,,230141,个,1,20514.75,"20,514.75",20514.75,张孝闽,
2025/2/7,XR43W2502001,福建圣农发展股份有限公司,F 转子,,210069,个,1,24957.7,"24,957.70",24957.7,张孝闽,
2025/2/8,XR43M2502008,福建圣农食品有限公司,油过滤器滤芯,XRI2-570AN,01160080,件,5,800,"4,000.00",4000,张孝闽,
